_id,distance,gateway,major,majorminor,minor,rssi,timestamp,type,uuid
F0F8F2044F23,5.411695265464636,E06B09BAC79F,10004,1000422222,22222,-82,1678463215,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F7252,0.7356422544596414,E06B09BAC79F,10065,100656666,6666,-71,1678463215,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,2.154434690031884,E06B09BAC79F,10004,1000454480,54480,-70,1678463215,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,1.9952623149688795,E06B09BAC79F,10004,1000411111,11111,-69,1678463215,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,2.326305067153626,E06B09BAC79F,10002,100029586,9586,-71,1678463215,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,1.1659144011798317,E06B09BAC79F,10002,100029571,9571,-62,1678463215,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
04EE03C47286,4.298662347082277,F3499FDED02E,10004,1000454480,54480,-79,1678463217,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F7252,1.4677992676220695,F3499FDED02E,10065,100656666,6666,-80,1678463217,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,7.3564225445964135,F3499FDED02E,10002,100029586,9586,-86,1678463217,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,5.011872336272722,F3499FDED02E,10004,1000411111,11111,-81,1678463217,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,2.712272579332028,F3499FDED02E,10002,100029571,9571,-73,1678463217,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,6.309573444801933,F3499FDED02E,10004,1000422222,22222,-84,1678463217,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F7252,0.8576958985908941,E06B09BAC79F,10065,100656666,6666,-73,1678463218,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,4.641588833612778,E06B09BAC79F,10004,1000422222,22222,-80,1678463218,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,2.326305067153626,E06B09BAC79F,10004,1000454480,54480,-71,1678463218,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,1.847849797422291,E06B09BAC79F,10002,100029586,9586,-68,1678463218,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,1.0797751623277096,E06B09BAC79F,10002,100029571,9571,-61,1678463218,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,2.154434690031884,E06B09BAC79F,10004,1000411111,11111,-70,1678463218,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,9.261187281287935,F3499FDED02E,12303,1230329194,29194,-89,1678463220,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
F0F8F2044F23,8.576958985908941,F3499FDED02E,10004,1000422222,22222,-88,1678463220,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,5.411695265464636,F3499FDED02E,10002,100029586,9586,-82,1678463220,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,2.9286445646252366,F3499FDED02E,10002,100029571,9571,-74,1678463220,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
04EE03C47286,3.686945064519575,F3499FDED02E,10004,1000454480,54480,-77,1678463220,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,7.3564225445964135,F3499FDED02E,10004,1000411111,11111,-86,1678463220,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,1.847849797422291,E06B09BAC79F,12303,1230329194,29194,-68,1678463221,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
04EE03C47286,2.51188643150958,E06B09BAC79F,10004,1000454480,54480,-72,1678463221,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,2.326305067153626,E06B09BAC79F,10004,1000411111,11111,-71,1678463221,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,3.686945064519575,E06B09BAC79F,10004,1000422222,22222,-77,1678463221,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,1.7113283041617808,E06B09BAC79F,10002,100029586,9586,-67,1678463221,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,1.1659144011798317,E06B09BAC79F,10002,100029571,9571,-62,1678463221,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,6.309573444801933,F3499FDED02E,12303,1230329194,29194,-84,1678463223,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
C630A073DD08,5.411695265464636,F3499FDED02E,10002,100029586,9586,-82,1678463223,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F7252,2.51188643150958,F3499FDED02E,10065,100656666,6666,-87,1678463223,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,6.812920690579613,F3499FDED02E,10004,1000422222,22222,-85,1678463223,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,2.51188643150958,F3499FDED02E,10002,100029571,9571,-72,1678463223,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,5.843414133735177,F3499FDED02E,10004,1000411111,11111,-83,1678463223,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,3.9810717055349722,F3499FDED02E,10004,1000454480,54480,-78,1678463223,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F7252,0.8576958985908941,E06B09BAC79F,10065,100656666,6666,-73,1678463224,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
